"","life.name","year.code","month.code","KV3001","KV3002","KV3003","KV3004","KV3005","KV3006","KV3007","KV3008","KV3009","KV3010"
"612","LIFE#13",2019,12,393.905050159885,377.137355367117,12.1239154780557,4.47185813415575,11.4477544204232,0.911111298258797,270051.795,27.685923274911,3301940.794,30.1704462358388
"613","LIFE#13",2020,3,393.849841447564,378.522028186175,12.1583691249439,-21.0332103321033,11.1418448945223,-0.483342495200724,59467.685,-77.9791558134246,721719.641,-78.1425626313032
"614","LIFE#13",2020,6,406.77112100122,390.579024545356,11.5135429205638,-21.4953271028037,11.5422637484469,-2.08188185029191,136709.835,129.88928356636,1493381.535,106.919896613982
"615","LIFE#13",2020,9,412.605770617127,396.342433105253,11.0021714047457,0.714285714285715,11.575667889332,2.71377922081141,204672.576,49.7131321971093,2393208.825,60.2543468571814
"616","LIFE#13",2020,12,395.435741783755,380.624909294458,11.1683252248802,14.6572104018913,11.1370202166493,1.23240263328007,227512.547,11.1592727498578,3139388.35,31.1790395056729
"617","LIFE#13",2021,3,379.97203578529,368.101969260895,11.6554067064564,16.8041237113402,10.4451056827088,1.99192677699883,104729.755,-53.9674816264089,698759.426,-77.7421794280405
"618","LIFE#13",2021,6,365.589804834805,354.618582973513,11.8480281759835,27.8022947925861,9.92101399624942,-0.87968749236253,214170.679,104.498405443611,1359798.353,94.6017903163141
"619","LIFE#13",2021,9,NA,NA,NA,10.0828729281768,NA,0.26215537299519,0,-100,0,-100
"620","LIFE#13",2021,12,NA,NA,NA,12.6097867001255,NA,0.0617160526960093,0,NA,0,NA
"621","LIFE#13",2022,3,NA,NA,NA,48.4122562674095,NA,0.333629612785773,0,NA,0,NA
"622","LIFE#13",2022,6,NA,NA,NA,33.2207207207207,NA,-0.95719646106972,0,NA,0,NA
"623","LIFE#13",2022,9,NA,NA,NA,18.7376725838264,NA,-1.25037259554898,0,NA,0,NA
"624","LIFE#13",2022,12,NA,NA,NA,-11.6041765543427,NA,0.154148574136576,0,NA,0,NA
"625","LIFE#14",2011,3,NA,NA,NA,Inf,NA,Inf,0,NA,0,NA
"626","LIFE#14",2011,6,NA,NA,NA,2.15633423180593,NA,1.2463169809107,0,NA,0,NA
"627","LIFE#14",2011,9,NA,NA,NA,-7.65171503957784,NA,0.407323819169934,0,NA,0,NA
"628","LIFE#14",2011,12,NA,NA,NA,-5.14285714285715,NA,-0.390367870800681,0,NA,0,NA
"629","LIFE#14",2012,3,NA,NA,NA,6.92771084337349,NA,1.28176110880926,0,NA,0,NA
"630","LIFE#14",2012,6,NA,NA,NA,-7.04225352112676,NA,0.14527001829824,0,NA,0,NA
"631","LIFE#14",2012,9,NA,NA,NA,-15.4545454545454,NA,1.67399149355073,0,NA,0,NA
