index,KV001,KV002,KV003,KV004,KV005,KV006,KV007,KV008,KV009,KV010,KV011,KV012,KV013,KV014,KV015,KV016,KV017,KV018
252,8.826629935,15.28715763,16.66467891,2.022710948,-2.892393115,10.97508247,24.30305271,2.639101892,48.96191522,1.583477204,100.3762472,6.576705358,0.97137201,1.051338938,53.0610523,16.02331119,23.60730515,165.1330995
253,8.470122425,14.87415318,16.09465669,0.620799518,-0.411906828,4.808081454,24.53339992,4.544770908,49.30180858,1.494939536,100.8127243,0.668592711,0.173211856,0.447587662,7.032421047,22.59090186,4.249475741,45.1591787
254,8.175285351,14.41353938,15.58369738,1.426238521,-0.91958414,4.899255937,24.53489835,4.221475298,48.98624888,1.203516174,100.1004515,0.912467461,0.31142013,1.114818392,-83.72948255,40.86123312,7.640661228,103.7601795
255,8.101213623,14.81239975,15.98088537,2.212942771,-1.45789422,3.070443613,24.47876323,2.228230449,48.47480731,1.159405731,99.31050476,1.145173593,0.431048541,1.78189423,-55.97081809,14.98720305,10.55153518,180.104154
256,8.248749672,14.6280078,15.81523145,2.45991946,-2.1409589,-1.755257554,24.42074122,0.889053564,49.6615409,1.040828521,99.48411358,1.297670497,0.653613978,1.806305482,107.0970095,45.64226503,15.96173781,297.4629459
257,8.024178045,14.94231472,16.02841508,0.772407838,-0.673552233,-1.799710893,23.47653354,2.353136827,49.76038258,0.981293743,100.7315895,-0.223477271,0.106635162,0.665772676,-77.40145618,0.419010033,2.503423958,46.38844595
258,7.963303276,14.71564985,16.23501593,1.412170719,-1.568647348,1.195520222,22.9628181,5.523948871,50.75334527,0.817635208,100.9103876,-0.815977145,0.348068402,1.064102317,-4.534745169,41.58727932,7.992631398,136.4422106
259,7.746642092,14.83520182,15.88286441,2.191708432,-2.803892777,2.33032412,22.86763949,1.461356566,50.11377736,0.770336663,100.8097425,-1.14180153,0.47281765,1.718890782,64.86533359,18.23279574,10.81222356,149.5654885
260,7.786760645,14.59826991,15.65271228,2.553472537,-4.574545859,5.028421455,23.79530357,0.562158856,49.92922235,0.790195894,99.29857115,1.968872168,0.966898482,1.586574055,104.1690481,21.06010735,23.0076429,178.5163013
261,6.177724713, , ,0.999407713,-2.227577023,-84.99571032,16.04494397,-81.99111261,40.4085437,6.733585821,101.9743987,3.359680118,0.796291921,0.203115792,-450.6187167,-519.9615009,12.77645925,-357.3320124
262,6.282696557, , ,1.855838304,-4.464204646,0.170991988,15.95750079,-2.469302314,39.1290429,6.082058506,101.0961477,5.000430737,1.687020996,0.168817308,-37.08439004,10.96176118,26.92063887,-854.9456493
263,6.369733432, , ,2.050348297,-6.528150984,-0.019431778,15.95042365,2.450021675,40.07772189,5.95560123,103.7570057,6.989863418,2.733021694,-0.682673398,-114.8335036,15.10310016,43.59285388,-1499.027466
264,6.445095278, , ,2.556871579,-8.614561578,3.30293039,16.29083412,-1.759827785,38.92696995,4.991009653,102.5377812,7.090123559,3.054004036,-0.497132457,-56.58411584,24.65603689,49.75227314,-1707.249253
265,6.681059299, , ,0.516868911,-1.960833952,0.520103054,16.021508,7.050868399,40.77067848,4.85509071,101.5898673,1.504778476,1.451708498,-0.934839588,-159.4876335,19.19193482,23.25855931,-776.5335198
266,6.946002702, , ,1.69933609,-4.220852553,3.497302526,16.47704346,-1.612417452,39.85979806,3.010578136,99.50224539,3.067988585,1.259202813,0.440133277,47.51617852,10.15028121,20.74793949,-658.1246405
267,6.911493828, , ,2.446556762,-6.352636383,4.634376732,16.66104882,4.62363415,40.30078942,2.931602235,100.8894731,3.587064902,1.632259484,0.814297277,57.77730424,8.979339455,27.19515495,-762.7153156
268,6.993279453, , ,3.024998108,-8.686320153,7.180207626,17.74423153,0.205079643,40.12763418,2.884885169,99.00847674,5.581930958,2.112714684,0.912283424,47.48312141,10.1675369,37.48849852,199.4388121
269,6.820669894, , ,0.95013666,-2.490425697,2.801727023,17.61061703,5.719359282,40.9557652,2.88498257,99.05113334,1.330214526,0.312206477,0.637930183,-109.5405956,27.12404959,5.498148706,30.19033454
270,6.900097619, , ,1.799776566,-4.932411792,3.234545466,17.78362886,1.527962413,40.67443025,2.591512403,98.8381456,2.604730751,0.888951547,0.910825019,-10.63472531,12.96415493,15.80878439,88.65566287
271,7.208102823, , ,2.522409188,-7.23572227,0.066934103,18.06040339,4.665794454,43.20586644,2.53967267,100.353477,5.658801498,1.406712359,1.115696829,55.42612127,7.145166609,25.40579265,119.2039791
272,7.303442481, , ,2.960989773,-9.699237066,1.65065704,18.51315985,-1.141830768,43.07231327,2.692755841,98.80748485,8.440950048,2.068871476,0.892118297,-12.57135637,13.55748101,38.30134835,115.6317707
273,7.087242706, , ,0.615664027,-2.164263717,2.230074252,18.17494224,3.003351734,42.6052743,2.612234174,100.0999742,1.398880641,0.391345329,0.224318698,114.8314032,17.15542941,7.112678751,10.96063795
274,7.362475797, , ,1.189162784,-4.188488565,1.804894544,18.88728385,2.777625504,44.69817127,2.560895414,98.09327881,2.868969425,0.73542896,0.453733824,62.02069586,28.11776072,13.89025552,7.01457904
275,7.401420012, , ,1.374671513,-6.068853951,4.939639799,19.88396708,3.817614604,46.55375966,2.748334451,100.1194131,5.119043565,1.848696914,-0.474025401,36.54761526,13.33809636,36.75942857,-5.918268
276,7.867891884,9.189858509,9.189858509,1.315715122,-8.178296443,3.58937085,20.66374662,-2.751233652,45.41817694,2.619293096,99.01410711,7.469364747,2.311193241,-0.995478119,-36.33454156,17.44112411,47.75791151,-4.489243682
277,7.457580388,8.836521505,8.836521505,0.458176066,-1.885682134,2.147871034,20.99848653,-0.418656417,44.9942779,2.784700735,98.09106848,1.252737486,0.491240097,-0.033064031,6.206765839,15.29951341,10.31529856,2.228104489
278,7.763709686,9.648096361,9.672808906,1.012898189,-3.870965908,-2.310847896,21.03990309,-2.654185508,44.92457429,2.566721315,96.81124284,2.914530847,1.070512743,-0.057614554,39.98796482,13.36401332,22.52348436,16.17186177
279,7.80614983,9.658323338,9.658323338,1.186605555,-5.854605676,-0.898173607,22.00215943,-3.410506236,45.7882214,2.505770185,98.17326269,4.950784728,1.65926925,-0.472663695,64.9239564,14.99401442,36.50750657,45.88993576
280,7.835735818,9.774488777,9.774488777,1.217963663,-7.726015844,0.392547793,22.19829734,-2.565718988,44.83513068,2.48100724,97.67501957,6.487233835,1.451269201,-0.233305538,-28.78809136,19.76958941,32.21570525,59.92121176
281,7.714574556,9.612821076,9.612821076,0.032055935,-1.476108158,2.327363753,22.38214802,6.490148129,47.0455104,2.309143112,100.4077369,1.134451766,0.742805452,-0.710749517,51.73338907,13.76878691,16.62558157,40.83242834
282,7.579641259,9.526123484,9.526123484,0.539385227,-2.745869598,2.321022561,22.26561469,5.795309906,48.38966927,2.106543392,98.76805823,2.075991293,0.954756119,-0.415370892,105.5148724,11.23517664,21.25823186,72.66063651
283,7.485019551,9.526123484,9.526123484,0.791790911,-3.840718608,6.442486886,23.20844335,4.467378363,49.5027881,1.929621867,100.506595,3.113869257,0.767664561,0.02412635,258.9768503,28.89687487,17.81629946,70.71289257
284,7.12306962,9.225856125,9.225856125,1.182565949,-4.753387006,17.80180808,25.51877495,1.753560796,47.01550761,1.380605389,96.34339375,4.626483172,0.594123422,0.588442528,52.96823572,25.35309796,15.16130189,64.95101729
285,6.966455547,9.156643485,9.156643485,0.561057878,-1.14798575,11.08799087,27.25715642,3.738423878,46.89584733,1.326319448,99.2105939,0.2843641,0.160487506,0.400570371,44.68600225,9.291563269,4.374433064,18.29825351
286,6.812830345,9.382238367,9.386662394,1.157431277,-2.219786309,11.60907435,29.20120145,0.142054456,45.0787175,1.252123654,96.48176857,1.39450646,0.392178885,0.765252393,135.2679055,27.47103649,11.45209462,45.53352821
287,6.791333436,9.607401215,9.633613253,1.77005802,-3.173972819,13.05444753,32.14683928,0.155168005,43.96375937,1.178799819,99.45213706,2.197509262,0.462583096,1.307474924,182.9985972,19.58890112,14.87058445,56.24055039
288,6.54464528,10.30155186,10.99589867,1.796167366,-4.109810157,11.22063722,34.44676518,-1.766550675,41.60820712,1.025174926,96.53188213,2.840233384,0.577560683,1.218606683,39.70144506,7.402620681,19.89509722,72.69668524
289,6.584190713,10.58207228,11.29847922,0.749445627,-1.040124308,10.02054367,37.49347513,-1.630781972,40.49222914,0.912223598,99.04064447,-0.081271641,0.062824318,0.686621309,98.66305129,18.16869968,2.355502007,6.432875981
290,6.707710487,11.21494558,11.9522544,1.457485413,-2.083627772,4.907942593,38.96745799,-2.122310124,39.26389746,0.956079062,98.53091109,1.024470471,0.271606122,1.185879291,-23.43170755,35.94337444,10.58380016,20.95592431
291,6.749829526,11.690494,12.43896113,2.192195968,-3.147317263,2.076047342,39.13060761,-0.955257177,38.25740483,0.976283416,95.95491381,2.296576556,0.415483047,1.776712921,59.7822855,44.927184,16.25810409,27.60626074
292,6.760564499,11.81813153,12.5832822,2.307569104,-4.261805443,2.800854433,40.29414013,-2.424971859,37.3923507,1.038182035,96.99811787,3.272708741,0.738355809,1.569213295,-70.5427318,20.25302415,29.75141242,54.35583049
293,6.738654046,12.13359382,12.74084719,0.764418087,-1.170310157,-1.229374492,39.48025402,0.998653982,37.46352134,1.184358525,95.79961554,-0.389160962,0.223461717,0.540956369,58.58927834,64.04596283,8.822325362,19.25913627
294,7.034839867,12.77954118,13.39662762,1.550931361,-2.451264437,-1.447697857,39.24906645,-1.95521708,37.05234547,1.428566971,94.93056602,1.351222521,0.437563196,1.113368164,-94.6222967,19.28435038,17.17394697,37.30181282
295,7.232615869,12.70871217,13.30217088,2.412051951,-3.722277123,-2.901722403,38.02066729,2.935220512,38.05034345,1.342366094,95.75933356,2.462404053,0.655008117,1.757043834,-105.1386746,29.47995168,24.90384569,68.95874871
296,7.365034878,13.29534594,13.91336687,2.662162713,-5.207050049,-4.309905403,37.04108246,-4.132794168,37.13860627,1.189928615,94.10601744,4.313925791,1.001005417,1.661157295,-38.42152234,33.54423488,37.0783242,124.2865427
297,7.409746946,13.16365535,13.62056739,0.790985796,-1.323323703,-3.827681195,35.84010218,2.276533336,38.21528325,1.139660549,94.75125368,-0.010281316,0.197519275,0.593466521,-43.37774984,26.89325685,7.079110986,21.44262718
298,7.618841451,13.62597903,14.08747607,1.60624256,-2.614395165,-1.024346124,35.48104361,1.360053968,38.7438418,1.208385732,95.42277729,2.049151848,0.360485185,1.245757375,97.93211055,33.71392159,12.79039057,30.30043526
299,7.77780411,13.67065858,14.11918632,2.426154129,-3.87258622,-5.016259767,33.4756316,3.780388403,39.93936004,1.229873675,94.93123488,4.669597646,0.529225921,1.896928208,-86.62101721,22.41812596,17.71617195,38.58582251
300,7.770480148,13.3267852,13.77000385,2.959846195,-4.893257644,4.436838827,34.39303225,1.831898402,40.01040167,0.913440563,95.79659697,6.230669856,0.695135321,2.264710874,96.12054149,47.66406381,23.90781151,51.0909932
301,7.318047903,12.98568319,13.26688262,0.754364639,-1.072166676,-1.389675187,32.08224029,5.698308867,40.00486241,0.90970282,93.1797099,0.449251073,0.114794619,0.63957002,0.706987053,-72.48522864,3.682868551,10.6103443
302,7.093710642,15.53848616,15.86321904,1.315067217,-1.961532549,6.793573406,32.48707415,4.531726081,39.6516895,0.951361091,92.02952379,1.814357735,0.395393404,0.919673813,-55.17396497,-37.01591854,12.84517484,32.67812479
303,7.079891667,15.45676171,15.76880352,2.047880889,-2.71400168,0.624290064,31.72947348,4.878955087,40.36449142,0.855208186,91.85145644,3.102926702,0.530914459,1.51696643,-148.8150179,36.75500943,16.84563624,66.32126986
304,7.205036826,15.4729289,15.78704561,2.395770088,-3.469781903,1.248648396,32.30482631,-1.006608093,40.18102402,0.799358442,92.91860269,5.21240479,0.758780649,1.636989439,43.54501673,21.29898211,24.51227707,171.4633781
305,7.17559077,16.03194902,16.19087142,0.778931853,-0.575518065,1.634149536,32.80040446,0.253136388,40.24306964,0.766322035,96.08381585,1.020385437,0.060529148,0.718402706,5.74028049,30.20334404,1.985380521,21.0986388
306,7.202616276,15.97953219,16.13464218,1.51332064,-1.079389523,0.44804614,32.18245294,0.96500915,39.68811199,0.942711374,96.2986978,1.227606026,0.223757371,1.289563269,-67.83669206,53.59772408,7.201061076,97.79040942
307,7.170207386,15.38770016,15.5332262,2.315176128,-1.534385897,5.290751607,32.92125762,4.829388447,40.42132452,0.757164262,98.0315659,1.291078919,0.388286823,1.926889305,-46.67196688,20.15614792,12.78289052,218.1911583
308,7.305892557,15.28525458,15.43367981,2.79110067,-2.162034124,-1.990764275,32.3262975,0.794475662,40.81876078,0.706166166,96.30493636,1.353797733,0.532788647,2.258312022,88.02721645,60.41771725,17.22308433,320.9693995
309,7.03141965,15.04848425,15.04848425,0.865477249,-0.746949478,-0.233122636,31.61395984,3.900105402,41.57309487,0.636821644,97.46998257,-0.427628157,0.178622587,0.686854662,-64.66626488,0.564247116,5.64696728,104.6383037
310,7.166416196,13.74175575,13.74175575,1.712853458,-1.642106614,-5.049456694,30.05423234,2.913393467,42.83645703,0.778983973,95.00162288,-0.854145187,0.513772402,1.199081056,-3.827381536,54.43032949,15.44103514,263.5939108
311,7.008473702,14.02478288,14.02478288,2.781803359,-2.834436189,-1.388961841,29.45017237,3.550170557,44.07791393,0.631057111,95.09572853,-0.587873928,0.70224152,2.079561839,57.0527456,23.48117205,20.68113381,286.082124
312,7.3904786,14.04858379,14.04858379,3.566928502,-4.577821106,-3.769116496,28.65166936,-1.863806137,43.73185097,0.638212223,94.39773692,0.871404355,1.15155357,2.415374932,91.23925972,25.35824898,32.99393216,255.9999196
313,7.690923004, , ,0.882388774,-2.81725638,-93.63183297,17.83572456,-87.65143399,52.78867569,4.66223129,104.1563762,2.376126147,0.266249793,0.616138981,-588.6766292,-577.9945466,4.748757972,-132.813263
314,7.674951543, , ,1.536100791,-5.829527525,-1.451536153,17.28338852,-1.52283178,51.1169103,4.379525443,99.49385749,3.264544698,0.780972379,0.755128412,-48.44584224,11.87255948,13.49784905,-428.6646903
315,8.264369618, , ,2.386932963,-8.837446089,0.167832604,17.96061274,-0.48419025,52.77407818,4.370065515,101.6822842,3.813128703,1.296733136,1.090199827,-151.2119954,17.00650335,23.29012169,-800.8774145
316,7.824297932, , ,2.513910492,-11.68423048,4.009765409,17.7278397,0.842574732,50.50392509,6.247953428,97.82341742,4.711054978,2.011790996,0.502119497,-73.41233986,26.83093245,35.66470829,-1223.834465
317,7.616091793, , ,0.862170575,-2.767447552,-3.167644058,17.01187963,1.69881784,50.89991106,5.481642114,98.62424508,1.107536483,0.217611065,0.64455951,-199.1113875,20.37828681,3.701973248,-123.5977808
318,7.543709823, , ,0.952087081,-5.812240538,3.658414198,17.50067692,-2.826595971,49.08654054,4.245051981,95.41114128,2.253175644,1.029244583,-0.077157502,58.51521927,10.78086566,18.01247692,-571.3557679
319,7.81072353, , ,1.920659556,-8.714711994,1.726667461,17.83006196,3.647288497,50.95461897,4.184026328,97.37004829,3.016194436,1.257291888,0.663367668,73.05118745,9.609369773,22.41759228,-628.7237929
320,7.823827524, , ,2.829647923,-12.00176335,3.363239369,17.8258855,-1.982407209,48.30807583,3.039823839,90.81324976,3.445883478,0.60691226,2.222735663,57.16305676,10.21432505,10.81874845,57.55574174
321,8.223306359, , ,0.999083646,-3.32810576,-6.269986578,17.07980021,0.394712512,49.57738026,3.058035674,88.00829625,1.966858854,-0.106090525,1.105174172,-132.6000317,26.30648018,-1.812004978,-9.949719335
322,8.168609404, , ,1.538905791,-6.42926044,-2.095612683,16.23126557,5.153912538,50.60302206,2.965246799,89.75137814,3.505509559,0.229633207,1.309272584,-13.23065219,11.83249174,3.727237566,20.90234827
323,8.323566044, , ,1.944393192,-9.644738184,-0.881233225,15.98290457,2.115165255,51.33506681,3.453092373,91.2222961,5.660166133,0.662111744,1.282281448,65.85456728,6.323253894,10.58246883,49.65294374
324,8.569257687, , ,3.363884008,-12.92870769,6.305432912,16.83897033,-1.670234586,50.02688936,3.028796207,90.33824725,9.342448619,0.899560211,2.464323797,-14.60116271,12.33144544,15.14766771,45.7308088
325,8.890003255, , ,0.588309963,-3.000304369,0.451220897,17.23511913,-1.890304753,50.01024295,3.870910239,88.01043632,1.359184211,0.656428741,-0.068118778,134.7895646,16.26832513,11.31362755,17.43430006
326,8.991538827, , ,1.215546053,-5.832086481,2.286988322,17.89520955,-1.142891967,50.18442735,4.207855104,86.65463387,1.984703335,0.892267957,0.323278096,69.63311958,26.64084598,15.96732207,8.063497643
327,9.229893894, , ,2.027320107,-8.531155619,0.493153419,18.02321586,-0.117828523,50.23610621,4.433501416,88.14339817,3.482565659,0.797196069,1.230124038,39.43848779,12.08991087,14.36803683,-2.31325393
328,9.169293881,12.21439714,12.21439714,2.571975413,-11.07430143,6.605480181,18.8693253,-0.127575449,49.27267265,4.231559216,86.43329386,4.421473739,1.007418773,1.564556639,-39.41813812,15.92655246,19.00931255,-1.78687538
329,9.096403227,11.87129456,11.87129456,-0.008772389,-2.44684835,1.443033131,19.10403834,1.246102545,49.78872642,4.023196266,86.04695877,1.028087606,0.397389212,-0.406161601,6.868139255,13.919217,7.591738737,1.639815567
330,8.94541722,11.69019153,11.69019153,0.568305704,-4.68385783,5.970785658,19.70519828,4.646127262,50.71350787,4.598297261,88.20922951,2.571429459,0.841297369,-0.272991665,45.14077208,12.51624265,16.57793147,11.90295479
331,8.995269681,11.42380682,11.42380682,0.34621028,-6.622996944,9.311535384,21.56474834,4.958544998,53.28918084,4.06114506,93.40065899,4.533304904,2.055646433,-1.709436154,75.55970395,14.69592785,44.32949802,55.72217901
332,8.819328783,11.13959667,11.13959667,1.600107628,-8.308912778,14.90742497,23.43240755,2.304710081,51.55361201,3.417227957,92.22441182,5.382935498,1.410833927,0.189273701,-33.1019464,20.86867606,33.05923557,61.49017816
333,8.591901082,11.07455203,11.07455203,0.520273841,-1.889994816,11.1976433,24.95547561,3.000845048,50.85729328,2.88763773,93.46264077,0.797200907,0.133939545,0.386334295,55.92499938,15.35181635,3.342525055,8.209241535
334,8.317365611,10.71370063,10.71370063,1.13312621,-3.542879955,6.881108529,25.91642012,2.743732204,50.77112549,2.278345499,94.66194645,1.818356098,0.009457047,1.123669162,110.7076967,13.07736444,0.24509281,0.837727225
335,7.974374024,10.30476391,10.30476391,1.585419543,-4.807734659,10.16562776,26.78051621,6.74613758,50.83546257,1.843656465,95.69574724,2.358620898,0.095157429,1.490262114,265.9488179,33.34446927,2.54836508,10.114461
336,7.142491379,9.331311789,9.331311789,1.742562979,-5.741860947,15.18828562,27.49226169,6.914223592,48.437919,1.405299666,95.94182517,2.920472501,0.132688845,1.609874134,54.57074148,27.31377213,3.647916441,15.62767403
337,6.978303402,9.051071197,9.051071197,0.523060535,-1.316983587,8.122218873,28.59726737,4.359744407,48.63149275,1.366456468,98.53861185,0.262673893,-0.036213213,0.559273748,46.33985988,9.748387358,-1.03559893,-4.331910326
338,6.547163041,8.523769373,8.523769373,1.079315903,-2.453655413,11.98490695,29.76303767,4.310989827,47.14557009,1.051816193,98.72880616,1.135551258,-0.018313911,1.097629814,141.4699192,27.99958403,-0.545077631,-2.167228662
339,6.485975205,8.371355338,8.371355338,1.345950483,-3.514259072,7.597767022,31.50447086,2.203457331,47.40216266,1.742870872,99.25696022,2.278297456,0.503595516,0.842354967,197.3109078,19.19746944,15.86551027,60.00335984
340,6.48879149,9.502289162,9.502289162,1.945496858,-4.610503524,7.453428612,33.12773089,-2.273934912,45.33230384,1.691164045,95.24407212,8.948742178,0.57949654,1.366000318,43.25487914,7.119159797,19.19740543,70.14731945
341,6.22603776,9.562509796,9.562509796,0.608589154,-1.183029303,4.330715094,32.60774288,-0.536560944,42.53908327,1.542854838,90.25286216,-0.735072511,0.093090357,0.515498797,103.6504002,15.80115701,3.035466435,8.289858834
342,6.417916943,9.51253423,9.51253423,1.151226757,-2.28097417,4.640145159,34.64551035,3.133575035,44.54675678,1.570660084,96.2950561,-0.830142083,0.295714382,0.855512375,-26.58438526,31.9568331,10.24517569,20.28544787
343,7.04501943,9.430458087,10.79824241,1.597557008,-3.403513697,2.690521117,33.6968062,1.546620615,42.84429344,1.629443755,92.93512893,-0.818774086,0.452956875,1.144600133,66.94990928,38.68845144,15.26320003,25.91691365
344,7.292504178,9.642140407,11.0380351,1.811808099,-4.686358911,-0.738994464,34.35335662,-1.979455843,43.13321812,1.591635286,96.09732149,-1.041868829,0.877404264,0.934403835,-81.3731948,17.26701101,30.14178159,55.06903496
345,7.046254523,9.435964085,10.81760298,0.383145265,-1.248786401,-2.717094047,32.61647145,0.13536372,42.15320536,1.587897919,90.92611992,-1.701271452,0.303042024,0.080103241,65.92348486,52.91134442,9.884161534,21.57712463
346,7.340196592,9.596855942,10.96223076,1.052736131,-2.512241568,0.927328455,33.50767978,2.785532283,44.10229566,1.078268365,96.17940917,-1.842448152,0.407965675,0.644770457,-112.6260821,16.46341928,13.66998319,29.69120349
347,7.325529378,9.422176864,10.72832783,1.601573662,-3.777411314,2.511059826,33.56575214,3.251086002,44.49765535,1.190190393,96.05139188,-2.12634381,0.523388257,1.078185405,-122.9535421,26.02575972,17.5679205,48.64557187
348,7.925236777,10.35371116,11.61307196,1.839490296,-5.106532901,1.977250418,32.7953185,2.346338986,43.63365685,1.216958845,95.37295078,-2.142254067,0.470763676,1.368726621,-45.14093796,29.69929046,15.43884468,51.75100738
349,8.033482358,10.48071285,11.73822075,0.468224902,-1.560146766,-1.591850331,32.43632889,1.390174772,44.46376764,1.262695494,94.76224027,-2.343781397,0.171770033,0.296454869,-50.4703361,24.33917515,5.571589282,16.87634393
350,8.160291775,10.57689556,11.81706586,1.007601934,-3.108610295,-1.050814459,31.94446423,2.870809954,45.52501615,1.33262073,95.61033075,-1.936067913,0.425862498,0.581739436,115.0727627,30.35348042,13.60394934,32.22775598
351,8.186562735,10.6359754,11.86424888,1.393242495,-4.584415383,-0.49945301,31.51657716,2.583340881,46.30681549,1.285532199,96.84037797,-1.631822455,0.74262391,0.650618585,-100.4308396,21.10617673,23.40496377,50.97601108
352,8.050764317,10.630906,11.85444332,1.807423708,-5.995457417,2.943893742,31.57836248,0.568926329,45.32717983,1.099602771,94.85254465,-1.183481823,0.828979471,0.978444237,108.8935099,43.76331443,26.17781423,55.94198901
353,8.064509638,10.65548935,11.86253569,0.363706672,-1.480059045,-1.100096148,31.08244753,3.406309363,46.64826239,1.129912194,96.61958061,-0.085234478,0.119647131,0.244059541,0.824392726,-70.22634005,3.718925675,10.71422487
354,7.864854273,10.38797492,11.54612947,0.743729797,-2.679874081,2.119782444,30.55192914,5.458304675,47.3510708,1.035225118,96.86143249,1.094697259,0.260761001,0.482968795,-65.8873898,-34.81100561,7.966751633,20.26741615
355,7.849213763,11.60840269,12.89069214,0.971654144,-3.731790694,5.55592186,31.9906659,-0.370905728,46.79700142,1.223062835,98.72934381,2.234092963,0.581775075,0.389879069,-172.53027,37.05757133,18.61137205,73.27297176
356,7.813042288,11.47303116,12.75928603,1.07484121,-4.749045056,1.086014856,32.26469828,-0.966880817,46.2393517,1.187546578,98.23678387,2.764132166,0.783202884,0.291638326,50.11055323,21.27252519,25.26980474,176.7622842
357,7.851441032,11.69612514,12.99227026,0.480282337,-0.8879464,-0.593453051,32.16808774,0.291808306,46.51144654,1.153761792,96.84537687,0.794306465,0.035378215,0.444904122,6.634403179,29.6210927,1.138049513,12.09405217
358,7.755051264,14.24815048,16.02022218,0.84720389,-1.688961294,1.905796575,32.09711729,0.969379167,45.98237818,1.027712442,97.15955405,1.814870865,0.257480582,0.589723308,-78.59513272,53.45560325,8.264384441,112.2303407
359,7.637083797,14.11578579,15.86016801,1.26702549,-2.475779237,3.447183693,32.37051025,2.61622356,46.00153261,1.1712445,96.23271405,2.118395994,0.373006948,0.894018542,-53.115083,19.81895103,12.07442523,206.0983642
360,7.441407453,12.67479036,14.38128739,1.06417701,-3.366227532,1.723195555,32.3449437,1.6056603,45.91209001,1.1965328,99.56703577,2.438773265,0.63062555,0.43355146,99.01117544,60.45256691,20.39754791,380.1287029
361,7.228387163,12.28862358,13.9469587,0.348145633,-1.068708576,-0.687322612,31.56612528,4.020030886,46.93039695,1.230046061,98.94292215,-0.267046535,0.216223326,0.131922307,-72.9994601,0.563393363,6.825332587,126.4734128
362,7.07875077,12.06561388,13.68109831,0.572016874,-2.31275734,-0.892645073,30.86799058,1.384370207,46.94684735,1.265558709,97.64747817,-0.516099768,0.691834999,-0.119818125,-4.194639547,55.90410291,21.35555623,364.5607004
363,7.164407891,12.22752986,13.83293212,0.954643336,-3.908871598,-3.104941739,30.06679467,2.594178952,48.41793888,1.213971087,98.17751817,-0.84924392,1.013517788,-0.058874452,62.67030591,23.97281652,30.47323122,421.5362075
364,7.137900834,12.73039248,14.36008756,1.24852466,-6.247958999,-2.814028906,28.43099104,-0.154753727,47.03649787,1.342365913,92.93576159,1.739261965,1.272105472,-0.023580812,98.13385783,25.16293695,36.16721929,280.6214545
365,6.182728193, , ,0.923088008,-2.381041216,-34.88870864,18.05881984,-25.26962486,34.29045115,2.651820433,93.8353719,3.668484394,0.73115829,0.191929718,-382.3923774,-585.224298,13.20385583,-369.28544
366,5.995587713, , ,1.482632143,-4.714285773,5.662840752,18.16071982,5.049366368,34.28372846,3.250470367,91.01779946,6.441645828,1.462465461,0.020166682,-32.49226314,12.4752288,26.55942548,-843.4742345
367,5.647783684, , ,2.2698073,-6.988860761,5.086979902,16.89504221,9.390142127,33.2004175,3.322942743,90.75507069,8.382169294,1.897547031,0.372260269,-95.12816806,15.99753839,32.05913718,-1102.41755
368,5.650650559, , ,2.7267277,-8.677812637,8.441570972,18.13332004,16.34416117,38.23053563,3.45035759,98.00690251,10.59950481,2.433149261,0.293578439,-55.5717812,27.44462344,44.12107425,-1514.014663
369,5.688478985, , ,0.905690333,-2.334025535,2.868717662,17.36387766,3.103563894,36.69189355,3.245663123,95.41063696,1.477180212,0.477165396,0.428524937,-143.5321533,20.79994021,8.285441569,-276.6260377
370,5.483274977, , ,1.567008962,-4.835813498,3.84884735,16.82519577,6.62439053,36.50382846,2.582746103,96.90625218,2.962036917,0.795469185,0.771539777,43.51558499,10.36475196,13.38392477,-424.5380937
371,5.607927009, , ,2.345567472,-7.169921964,0.467568872,16.69381426,8.543036329,39.13000819,2.691285714,100.0466598,3.762590785,1.070276352,1.27529112,56.09881147,8.996998131,17.86699463,-501.0977313
372,6.04972851, , ,2.780425287,-9.297377856,4.820131957,17.04270076,10.0818193,41.95306322,2.471232844,99.91196135,4.838984429,1.366303723,1.414121564,49.64315578,9.76555612,23.28550549,123.8788892
373,5.968082443, , ,0.693301548,-2.97795734,2.739549692,16.98795326,1.888725192,41.4719815,2.763138562,90.78314742,1.356486549,0.57915824,0.114143308,-110.9212716,26.16501659,9.838713113,54.0243737
374,5.996479435, , ,1.312461447,-5.936554722,5.126479022,17.51925995,2.595112102,41.73919191,2.849153997,87.39707561,2.809339112,1.239523329,0.072938118,-10.9131176,12.77143163,21.71553142,121.7807002
375,6.186757882, , ,2.054150534,-8.811551864,6.656448611,18.68728214,3.966153624,43.39895587,2.911027524,90.14359534,4.458387452,1.580518733,0.473631801,55.67382369,7.393176193,29.5355995,138.5810329
376,6.861706528, , ,2.083770555,-11.95549407,7.661024365,19.96593492,-2.9287762,41.80755663,2.234714863,90.27561787,6.692936073,2.328198955,-0.244428401,-12.20221654,14.62137127,46.48466883,140.3372152
377,6.739568898, , ,0.533007765,-2.890604004,2.50795928,19.86324887,0.855742409,40.92215184,2.901950354,88.45883308,1.422586822,0.511157038,0.021850728,110.2949856,18.74903147,10.15323946,15.646142
378,6.761924976, , ,0.947986192,-5.368729352,8.904421084,21.68854636,1.261466361,41.54677565,2.686232759,94.39357175,2.94966554,0.962374993,-0.014388801,57.64799461,32.28803896,20.87251465,10.5406199
